entry_time,ticker,direction,influence_score,net_return,pnl,relevance_score,signal_sense,signal_reason,tweet_text
2025-07-10 15:47:15,NVDA,LONG,0.005,0.6966,28.76,0.3,MARGINAL,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-10 14:42:18,USO,LONG,0.005,1.4109,69.96,0.2,MARGINAL,sentiment_analysis,"Senator Roger Marshall is an incredibly strong advocate for the wonderful people of Kansas, a State I love, and WON BIG, in 2016, 2020, and 2024! A distinguished Medical Doctor and U.S. Army Veteran, "
2025-07-10 15:50:11,UUP,LONG,0.005,0.5239,34.68,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-14 11:55:04,UUP,LONG,0.005,0.0833,13.78,0.2,MARGINAL,sentiment_analysis,"The United States of America has been ripped off on TRADE (and MILITARY!), by friend and foe, alike, for DECADES. It has come at a cost of TRILLIONS OF DOLLARS, and it is just not sustainable any long"
2025-07-15 09:31:23,UUP,LONG,0.005,0.0932,30.83,0.2,MARGINAL,sentiment_analysis,"The United States of America has been ripped off on TRADE (and MILITARY!), by friend and foe, alike, for DECADES. It has come at a cost of TRILLIONS OF DOLLARS, and it is just not sustainable any long"
2025-07-10 15:47:28,TLT,LONG,0.005,-2.3694,-196.01,0.2,MARGINAL,sentiment_analysis,"“Too Late” DEMEANS THE GREAT CREDIT OF THE USA. We are now, again, the Number One Credit in the World! “Gigantic Comeback.” The Fed Rate should be reflective of this. We should be at the top of the li"
2025-07-10 15:47:28,IEF,LONG,0.005,-0.9367,-77.34,0.2,MARGINAL,sentiment_analysis,"“Too Late” DEMEANS THE GREAT CREDIT OF THE USA. We are now, again, the Number One Credit in the World! “Gigantic Comeback.” The Fed Rate should be reflective of this. We should be at the top of the li"
2025-07-15 09:46:31,UUP,LONG,0.005,0.3124,103.1,0.2,MARGINAL,sentiment_analysis,"The United States of America has been ripped off on TRADE (and MILITARY!), by friend and foe, alike, for DECADES. It has come at a cost of TRILLIONS OF DOLLARS, and it is just not sustainable any long"
2025-06-13 11:37:14,EWW,LONG,0.005,-2.8719,-237.18,0.2,MARGINAL,sentiment_analysis,"p Our great Farmers and people in the Hotel and Leisure business have been stating that our very aggressive policy on immigration is taking very good, long time workers away from them, with those jobs"
2025-07-11 09:45:20,USO,LONG,0.005,-1.5446,-765.2,0.2,MARGINAL,sentiment_analysis,"Senator Roger Marshall is an incredibly strong advocate for the wonderful people of Kansas, a State I love, and WON BIG, in 2016, 2020, and 2024! A distinguished Medical Doctor and U.S. Army Veteran, "
2025-07-15 14:03:06,TLT,SHORT,-0.005,0.3382,55.3,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-15 18:20:37,USO,LONG,0.005,-1.3668,-111.8,0.2,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-15 14:04:05,IEF,SHORT,-0.005,0.1384,22.62,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-15 15:14:29,EWW,LONG,0.005,-0.1276,-20.85,0.3,MARGINAL,sentiment_analysis,"Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didn’t know how well I did, but here they are — Won by one and a half million Votes, and alm"
2025-07-16 04:09:43,UUP,LONG,0.005,0.242,19.78,0.3,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-16 09:31:56,EWW,LONG,0.005,-0.1038,-33.94,0.3,MARGINAL,sentiment_analysis,"Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didn’t know how well I did, but here they are — Won by one and a half million Votes, and alm"
2025-07-16 09:31:18,USO,LONG,0.005,0.0741,9.1,0.2,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-16 09:33:51,UUP,LONG,0.005,0.055,6.0,0.3,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-16 09:31:17,TLT,SHORT,-0.005,-0.9078,-222.52,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-16 09:45:25,USO,LONG,0.005,-0.0535,-8.73,0.2,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-16 09:31:19,IEF,SHORT,-0.005,-0.0692,-11.28,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-16 09:45:17,EWW,LONG,0.005,1.1087,361.44,0.3,MARGINAL,sentiment_analysis,"Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didn’t know how well I did, but here they are — Won by one and a half million Votes, and alm"
2025-07-16 09:54:46,UUP,LONG,0.005,-0.863,-141.2,0.3,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-10 15:47:15,SPY,LONG,0.005,-0.4202,-17.16,0.6,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-16 11:49:38,USO,LONG,0.005,0.8207,402.15,0.2,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-16 11:51:54,UUP,LONG,0.005,0.6433,211.38,0.3,MARGINAL,sentiment_analysis,This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET t
2025-07-17 09:47:01,UUP,LONG,0.005,0.0097,1.6,0.2,MARGINAL,sentiment_analysis,Americans know we need a better Healthcare System to properly serve our Great Communities that were abandoned by the Radical Left Democrats. That is why Republicans included $50 Billion Dollars in the
2025-07-17 10:36:17,UUP,LONG,0.005,-0.5898,-291.59,0.2,MARGINAL,sentiment_analysis,Americans know we need a better Healthcare System to properly serve our Great Communities that were abandoned by the Radical Left Democrats. That is why Republicans included $50 Billion Dollars in the
2025-07-18 09:45:03,SPY,LONG,0.005,-0.366,-359.89,0.2,MARGINAL,sentiment_analysis,"The Wall Street Journal printed a FAKE letter, supposedly to Epstein. These are not my words, not the way I talk. Also, I don’t draw pictures. I told Rupert Murdoch it was a Scam, that he shouldn’t pr"
2025-07-18 09:56:39,UUP,SHORT,-0.005,0.0198,6.48,0.2,MARGINAL,sentiment_analysis,"HOUSE APPROVES NINE BILLION DOLLAR CUTS PACKAGE, INCLUDING ATROCIOUS NPR AND PUBLIC BROADCASTING, WHERE BILLIONS OF DOLLARS A YEAR WERE WASTED. REPUBLICANS HAVE TRIED DOING THIS FOR 40 YEARS, AND FAIL"
2025-07-18 11:11:38,UUP,SHORT,-0.005,0.1508,29.55,0.3,MARGINAL,sentiment_analysis,"“Too Late,” and the Fed, are choking out the housing market with their high rate, making it difficult for people, especially the young, to buy a house. He is truly one of my worst appointments. Sleepy"
2025-07-18 14:00:13,UUP,SHORT,-0.005,-0.5278,-172.42,0.3,MARGINAL,sentiment_analysis,"“Too Late,” and the Fed, are choking out the housing market with their high rate, making it difficult for people, especially the young, to buy a house. He is truly one of my worst appointments. Sleepy"
2025-07-21 17:00:09,USO,LONG,0.005,0.0262,4.28,0.6,GOOD,sentiment_analysis,"Senator Dan Sullivan is doing a fantastic job representing the Great People of Alaska! Prior to becoming a very distinguished and Highly Respected Senator, Dan served as State Attorney General and the"
2025-07-21 18:56:55,USO,LONG,0.00216,-1.0839,-176.74,0.2,MARGINAL,sentiment_analysis,"Senator Mike Rounds is an incredibly strong advocate for the wonderful people of South Dakota, a State I love, and WON BIG, in 2016, 2020, and 2024! An America First Patriot, Mike is fighting tireless"
2025-07-21 18:44:20,UUP,LONG,0.005,-0.21,-34.18,0.2,MARGINAL,sentiment_analysis,"The Harvard case was just tried in Massachusetts before an Obama appointed Judge. She is a TOTAL DISASTER, which I say even before hearing her Ruling. She has systematically taken over the various Har"
2025-07-22 09:48:23,UUP,LONG,0.005,-0.4574,-148.86,0.2,MARGINAL,sentiment_analysis,"The Harvard case was just tried in Massachusetts before an Obama appointed Judge. She is a TOTAL DISASTER, which I say even before hearing her Ruling. She has systematically taken over the various Har"
2025-07-18 10:46:55,SPY,LONG,0.005,0.1655,80.66,0.2,MARGINAL,sentiment_analysis,"The Wall Street Journal, and Rupert Murdoch, personally, were warned directly by President Donald J. Trump that the supposed letter they printed by President Trump to Epstein was a FAKE and, if they p"
2025-07-10 15:47:15,DIA,LONG,0.005,-0.4205,-17.09,0.4,GOOD,sentiment_analysis,"Tech Stocks, Industrial Stocks, NASDAQ, HIT ALL-TIME, RECORD HIGHS! CRYPTO, “Through the Roof.” NVIDIA IS UP 47% SINCE TRUMP TARIFFS. USA is taking in Hundreds of Billions of Dollars in Tariffs. COUNT"
2025-07-22 17:30:08,SPY,LONG,0.005,-0.072,-35.14,0.2,MARGINAL,sentiment_analysis,"President Ferdinand Marcos, of the Philippines, is just leaving the White House, with all of his many Representatives. It was a beautiful visit, and we concluded our Trade Deal, whereby The Philippine"
2025-07-22 15:34:56,UUP,LONG,0.005,0.0204,6.64,0.2,MARGINAL,sentiment_analysis,"The word is, and it’s a strong word at that, Jimmy Kimmel is NEXT to go in the untalented Late Night Sweepstakes and, shortly thereafter, Fallon will be gone. These are people with absolutely NO TALEN"
2025-07-22 17:49:26,DIA,LONG,0.005,0.2182,35.46,0.2,MARGINAL,sentiment_analysis,"President Ferdinand Marcos, of the Philippines, is just leaving the White House, with all of his many Representatives. It was a beautiful visit, and we concluded our Trade Deal, whereby The Philippine"
2025-07-22 19:26:22,DIA,LONG,0.005,0.175,28.45,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce our Trade Agreement with the Republic of Indonesia, as represented by their Highly Respected President, Prabowo Subianto. It is agreed that Indonesia will be Open Mark"
2025-07-22 19:32:46,UUP,LONG,0.005,0.0102,1.65,0.3,MARGINAL,sentiment_analysis,"It is my Great Honor to announce our Trade Agreement with the Republic of Indonesia, as represented by their Highly Respected President, Prabowo Subianto. It is agreed that Indonesia will be Open Mark"
2025-07-23 09:45:04,SPY,LONG,0.005,-0.035,-1.71,0.2,MARGINAL,sentiment_analysis,"We just completed a massive Deal with Japan, perhaps the largest Deal ever made. Japan will invest, at my direction, $550 Billion Dollars into the United States, which will receive 90% of the Profits."
2025-07-23 09:45:04,DIA,LONG,0.005,-0.0147,-0.72,0.3,MARGINAL,sentiment_analysis,"We just completed a massive Deal with Japan, perhaps the largest Deal ever made. Japan will invest, at my direction, $550 Billion Dollars into the United States, which will receive 90% of the Profits."
2025-07-23 09:49:55,UUP,LONG,0.005,-0.0435,-1.77,0.3,MARGINAL,sentiment_analysis,"We just completed a massive Deal with Japan, perhaps the largest Deal ever made. Japan will invest, at my direction, $550 Billion Dollars into the United States, which will receive 90% of the Profits."
2025-07-16 11:49:35,TLT,SHORT,-0.005,1.5644,763.23,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-16 11:49:39,IEF,SHORT,-0.005,0.6434,316.36,0.2,MARGINAL,sentiment_analysis,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!::"
2025-07-23 10:26:11,UUP,LONG,0.005,-0.2478,-12.88,0.2,MARGINAL,sentiment_analysis,"The word is, and it’s a strong word at that, Jimmy Kimmel is NEXT to go in the untalented Late Night Sweepstakes and, shortly thereafter, Fallon will be gone. These are people with absolutely NO TALEN"
2025-07-11 09:45:18,NVDA,LONG,0.005,4.4282,1092.02,0.4,GOOD,sentiment_analysis,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Cente"
2025-07-11 09:45:18,AMD,LONG,0.005,14.5268,3622.03,0.4,GOOD,sentiment_analysis,"I am announcing a 50% TARIFF on Copper, effective August 1, 2025, after receiving a robust NATIONAL SECURITY ASSESSMENT. Copper is necessary for Semiconductors, Aircraft, Ships, Ammunition, Data Cente"
2025-07-24 09:45:05,NVDA,LONG,0.005,0.4062,209.9,0.5,GOOD,sentiment_analysis,"Nvidia CEO Jensen Huang on winning the AI race: ""America''s unique advantage that no country could possibly have is President Trump.""::"
2025-07-24 09:45:08,UUP,LONG,0.000778,0.168,57.99,0.2,MARGINAL,sentiment_analysis,I am pleased to announce that the Trump Administration has reached a historic agreement with Columbia University. Columbia has agreed to pay a penalty of $200 Million Dollars to the United States Gove
2025-07-23 10:22:23,SPY,LONG,0.005,0.7573,98.09,0.2,MARGINAL,sentiment_analysis,"We just completed a massive Deal with Japan, perhaps the largest Deal ever made. Japan will invest, at my direction, $550 Billion Dollars into the United States, which will receive 90% of the Profits."
2025-07-23 10:22:23,DIA,LONG,0.005,0.112,14.52,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce our Trade Agreement with the Republic of Indonesia, as represented by their Highly Respected President, Prabowo Subianto. It is agreed that Indonesia will be Open Mark"
2025-07-22 09:45:10,USO,LONG,0.00216,1.7364,600.44,0.2,MARGINAL,sentiment_analysis,"Senator Mike Rounds is an incredibly strong advocate for the wonderful people of South Dakota, a State I love, and WON BIG, in 2016, 2020, and 2024! An America First Patriot, Mike is fighting tireless"
2025-07-25 09:04:38,TLT,LONG,0.005,0.68,33.88,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-07-25 09:04:27,SPY,LONG,0.005,0.2955,34.26,0.2,MARGINAL,sentiment_analysis,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan''s 4th Congressional District! As a very successful Small Businessman, an"
2025-07-25 09:04:44,DIA,LONG,0.005,0.2797,19.47,0.2,MARGINAL,sentiment_analysis,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan''s 4th Congressional District! As a very successful Small Businessman, an"
2025-07-25 09:04:48,USO,LONG,0.005,-1.8328,-106.33,0.6,GOOD,sentiment_analysis,"America First Patriot Mike Rogers is running for U.S. Senate in the Great State of Michigan, a State I love and WON BIG! From the U.S. Army to Congress, Mike has served our Nation with distinction, an"
2025-07-25 09:07:08,SHY,LONG,0.005,0.0045,0.22,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-07-25 09:05:29,IEF,LONG,0.005,0.2252,11.22,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-07-25 19:32:28,DIA,LONG,0.005,0.0437,9.12,0.2,MARGINAL,sentiment_analysis,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan''s 4th Congressional District! As a very successful Small Businessman, an"
2025-07-25 19:37:58,USO,LONG,0.005,3.3681,585.71,0.2,MARGINAL,sentiment_analysis,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan''s 4th Congressional District! As a very successful Small Businessman, an"
2025-07-28 04:01:18,IEF,LONG,0.005,0.2635,92.14,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-07-25 18:51:56,TLT,LONG,0.005,0.3981,139.36,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-07-25 18:54:35,SPY,LONG,0.005,-0.1946,-68.19,0.2,MARGINAL,sentiment_analysis,"Congressman Bill Huizenga is a Tremendous Champion, and Highly Effective Representative, for the incredible people of Michigan''s 4th Congressional District! As a very successful Small Businessman, an"
2025-07-30 12:09:32,DIA,LONG,0.005,-0.2104,-36.84,0.5,GOOD,sentiment_analysis,"Remember, while India is our friend, we have, over the years, done relatively little business with them because their Tariffs are far too high, among the highest in the World, and they have the most s"
2025-07-30 12:09:21,USO,LONG,0.005,0.2334,40.87,0.3,MARGINAL,sentiment_analysis,"Remember, while India is our friend, we have, over the years, done relatively little business with them because their Tariffs are far too high, among the highest in the World, and they have the most s"
2025-07-30 19:52:34,SPY,SHORT,-0.005,0.1783,31.23,0.2,MARGINAL,sentiment_analysis,"We are very busy in the White House today working on Trade Deals. I have spoken to the Leaders of many Countries, all of whom want to make the United States “extremely happy.” I will be meeting with t"
2025-07-30 19:52:44,DIA,SHORT,-0.005,0.0047,0.54,0.5,GOOD,sentiment_analysis,"We are very busy in the White House today working on Trade Deals. I have spoken to the Leaders of many Countries, all of whom want to make the United States “extremely happy.” I will be meeting with t"
2025-07-30 19:57:40,USO,SHORT,-0.005,-1.3149,-153.58,0.2,MARGINAL,sentiment_analysis,"We are very busy in the White House today working on Trade Deals. I have spoken to the Leaders of many Countries, all of whom want to make the United States “extremely happy.” I will be meeting with t"
2025-07-31 09:04:54,DIA,LONG,0.005,-0.4978,-21.04,0.5,GOOD,sentiment_analysis,"Remember, while India is our friend, we have, over the years, done relatively little business with them because their Tariffs are far too high, among the highest in the World, and they have the most s"
2025-07-16 11:49:50,EWW,LONG,0.005,0.2562,268.86,0.3,MARGINAL,sentiment_analysis,"Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didn’t know how well I did, but here they are — Won by one and a half million Votes, and alm"
2025-07-31 09:04:55,USO,LONG,0.005,-0.1071,-4.93,0.3,MARGINAL,sentiment_analysis,"Remember, while India is our friend, we have, over the years, done relatively little business with them because their Tariffs are far too high, among the highest in the World, and they have the most s"
2025-07-31 15:03:27,DIA,LONG,0.005,-0.6527,-343.38,0.5,GOOD,sentiment_analysis,"I have just concluded a telephone conversation with the President of Mexico, Claudia Sheinbaum, which was very successful in that, more and more, we are getting to know and understand each other. The "
2025-07-31 11:14:40,UUP,LONG,0.005,0.1622,56.69,0.2,MARGINAL,sentiment_analysis,"Jerome “Too Late” Powell has done it again!!! He is TOO LATE, and actually, TOO ANGRY, TOO STUPID, TOO POLITICAL, to have the job of Fed Chair. He is costing our Country TRILLIONS OF DOLLARS, in addit"
2025-07-31 15:04:19,EWW,LONG,0.005,-1.3032,-227.9,0.7,GOOD,sentiment_analysis,"I have just concluded a telephone conversation with the President of Mexico, Claudia Sheinbaum, which was very successful in that, more and more, we are getting to know and understand each other. The "
2025-07-31 16:52:34,UUP,LONG,0.005,-1.075,-376.43,0.2,MARGINAL,sentiment_analysis,"Jerome “Too Late” Powell has done it again!!! He is TOO LATE, and actually, TOO ANGRY, TOO STUPID, TOO POLITICAL, to have the job of Fed Chair. He is costing our Country TRILLIONS OF DOLLARS, in addit"
2025-07-31 09:04:42,SPY,SHORT,-0.005,-2.8653,-198.88,0.2,MARGINAL,sentiment_analysis,"We are very busy in the White House today working on Trade Deals. I have spoken to the Leaders of many Countries, all of whom want to make the United States “extremely happy.” I will be meeting with t"
2025-07-31 16:24:07,DIA,SHORT,-0.005,-1.202,-248.31,0.4,GOOD,sentiment_analysis,"I don’t care what India does with Russia. They can take their dead economies down together, for all I care. We have done very little business with India, their Tariffs are too high, among the highest "
2025-08-01 12:51:08,UUP,LONG,0.005,-0.504,-523.54,0.3,MARGINAL,sentiment_analysis,"Too Little, Too Late. Jerome “Too Late” Powell is a disaster. DROP THE RATE! The good news is that Tariffs are bringing Billions of Dollars into the USA!::"
2025-08-04 13:57:00,USO,LONG,0.005,0.0912,15.72,0.2,MARGINAL,sentiment_analysis,"Sidney Sweeney, a registered Republican, has the HOTTEST ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sidney. On the other side of the ledger, Jaguar di"
2025-08-04 14:02:01,UUP,LONG,0.005,-0.0267,-4.59,0.2,MARGINAL,sentiment_analysis,"Sidney Sweeney, a registered Republican, has the HOTTEST ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sidney. On the other side of the ledger, Jaguar di"
2025-08-04 14:19:50,USO,LONG,0.005,-0.2363,-61.06,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-04 14:21:33,UUP,LONG,0.005,-0.0085,-1.47,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-01 18:09:36,DIA,LONG,0.005,1.0765,556.03,0.4,GOOD,sentiment_analysis,"I was just informed that our Country’s “Jobs Numbers” are being produced by a Biden Appointee, Dr. Erika McEntarfer, the Commissioner of Labor Statistics, who faked the Jobs Numbers before the Electio"
2025-08-04 14:25:32,USO,LONG,0.005,-0.2758,-47.74,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-01 18:09:32,SPY,LONG,0.005,1.4745,765.32,0.2,MARGINAL,sentiment_analysis,"I was just informed that our Country’s “Jobs Numbers” are being produced by a Biden Appointee, Dr. Erika McEntarfer, the Commissioner of Labor Statistics, who faked the Jobs Numbers before the Electio"
2025-08-04 14:28:20,UUP,LONG,0.005,0.2275,39.64,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-05 09:06:00,UUP,LONG,0.005,-0.7652,-114.44,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-05 09:04:23,SPY,LONG,0.005,0.2348,81.77,0.4,GOOD,sentiment_analysis,"Good day in the Stock Market (Dow + 585.06, 1.34%, S P 500 + 91.93, 1.47%, NASDAQ + 403.45, 1.95%), but there will be many more days like this. America is very rich again, and stronger than ever befor"
2025-07-25 19:57:51,SHY,LONG,0.005,0.0436,15.19,0.4,GOOD,sentiment_analysis,"It was a Great Honor to tour the Renovation (and some new Construction!) of the Federal Reserve Building with Chairman Jerome Powell, Senator Tim Scott, and others. It’s got a long way to go, would ha"
2025-08-07 10:38:27,UUP,LONG,0.000667,-0.2363,-27.42,0.3,MARGINAL,sentiment_analysis,"RECIPROCAL TARIFFS TAKE EFFECT AT MIDNIGHT TONIGHT! BILLIONS OF DOLLARS, LARGELY FROM COUNTRIES THAT HAVE TAKEN ADVANTAGE OF THE UNITED STATES FOR MANY YEARS, LAUGHING ALL THE WAY, WILL START FLOWING "
2025-08-07 19:46:12,TLT,LONG,0.005,-0.2662,-46.39,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-08 04:02:45,IEF,LONG,0.005,-0.1731,-30.15,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-08 04:11:12,SHY,LONG,0.005,-0.0206,-3.59,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-08 14:33:58,SPY,LONG,0.000667,-0.0816,-28.41,0.3,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-08 14:33:59,DIA,LONG,0.000667,-0.0782,-27.23,0.2,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-08 14:34:37,UUP,LONG,0.000667,0.037,4.29,0.3,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-11 04:00:00,SPY,LONG,0.000667,-0.0015,-0.54,0.3,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-08 09:04:31,TLT,LONG,0.005,0.1537,17.84,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-08 09:05:35,IEF,LONG,0.005,-0.0387,-4.49,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-11 04:32:21,UUP,LONG,0.000667,0.2598,54.18,0.3,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-08 09:30:00,SHY,LONG,0.005,-0.0349,-2.44,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to announce that I have chosen Dr. Stephen Miran, current Chairman of the Council of Economic Advisors, to serve in the just vacated seat on the Federal Reserve Board until Januar"
2025-08-11 09:04:33,SPY,LONG,0.005,-0.1663,-57.91,0.2,MARGINAL,sentiment_analysis,"Crooked Nancy Pelosi, and her very “interesting” husband, beat every Hedge Fund in 2024. In other words, these two very average “minds” beat ALL of the Super Geniuses on Wall Street, thousands of them"
